start,today,تاريخ النشاط,المحافظة,طبيعة الوصول,المنطقة الإدارية,المنطقة الفرعية,اسم القرية,هل يوجد دفتر عائلة,طبيعة العائلة,تاريخ طبيعة العائلة,بلد العودة,طبيعة السكن,عدد الأفراد في دفتر العائلة,عدد أفراد العائلة الفعلي,عدد الأفراد المعالين,عدد الأفراد المعيلين,هل عنوان السكن هو نفس منطقة التدخل؟,العنوان الحالي - المحافظة,العنوان الحالي - المنطقة,عنوان العائلة الأصلي (إذا كانت نازحة من قريبة أخرى).1,_id,_submission_time,_validation_status,_status,_index
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,أستضافة,4,4,4,0,لا,طرطوس,العنازة,,481350229,2025-05-19,,submitted_via_web,2866
2025-05-18,2025-05-18,2025-05-18,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-05-01,,أجار,8,7,7,1,نعم,,,,481350248,2025-05-19,,submitted_via_web,2867
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,أجار,8,3,3,0,نعم,,,,481350255,2025-05-19,,submitted_via_web,2868
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,أجار,7,2,2,0,نعم,,,,481350275,2025-05-19,,submitted_via_web,2869
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أجار,5,5,4,1,نعم,,,,481350279,2025-05-19,,submitted_via_web,2870
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,4,نعم,,,,481351912,2025-05-19,,submitted_via_web,2871
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,8,2,1,1,نعم,,,,481351918,2025-05-19,,submitted_via_web,2872
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,4,1,3,نعم,,,,481351927,2025-05-19,,submitted_via_web,2873
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-05-01,,أجار,4,4,4,1,نعم,,,,481352645,2025-05-19,,submitted_via_web,2874
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,6,6,1,نعم,,,,481353925,2025-05-19,,submitted_via_web,2875
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,13,2,1,0,نعم,,,,481353997,2025-05-19,,submitted_via_web,2876
2025-05-08,2025-05-08,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2023-05-01,,أجار,6,6,6,6,نعم,,,,481354057,2025-05-19,,submitted_via_web,2877
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,3,1,1,نعم,,,,481354220,2025-05-19,,submitted_via_web,2878
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,4,4,4,نعم,,,,481356665,2025-05-19,,submitted_via_web,2879
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,أستضافة,12,3,1,2,نعم,,,,481357476,2025-05-19,,submitted_via_web,2880
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,3,1,0,نعم,,,,481357753,2025-05-19,,submitted_via_web,2881
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,3,1,نعم,,,,481358807,2025-05-19,,submitted_via_web,2882
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,4201303,10,10,10,نعم,,,,481359370,2025-05-19,,submitted_via_web,2883
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,12,5,4,1,نعم,,,,481359404,2025-05-19,,submitted_via_web,2884
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,6,6,6,1,نعم,,,,481359987,2025-05-19,,submitted_via_web,2885
2025-05-18,2025-05-18,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,6,6,1,1,نعم,,,,481360575,2025-05-19,,submitted_via_web,2886
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,6,6,1,1,نعم,,,,481360582,2025-05-19,,submitted_via_web,2887
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,3,5,5,1,نعم,,,,481360591,2025-05-19,,submitted_via_web,2888
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,6,6,1,1,نعم,,,,481360598,2025-05-19,,submitted_via_web,2889
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,5,5,1,1,نعم,,,,481360605,2025-05-19,,submitted_via_web,2890
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,2,2,1,1,نعم,,,,481360620,2025-05-19,,submitted_via_web,2891
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,أجار,2,2,1,1,نعم,,,,481361562,2025-05-19,,submitted_via_web,2892
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,0,نعم,,,,481361906,2025-05-19,,submitted_via_web,2893
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,8,5,5,1,نعم,,,,481362451,2025-05-19,,submitted_via_web,2894
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,5,5,نعم,,,,481362672,2025-05-19,,submitted_via_web,2895
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,3,3,3,3,نعم,,,,481364547,2025-05-19,,submitted_via_web,2896
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-05-01,,أجار,5,5,1,0,نعم,,,,481365900,2025-05-19,,submitted_via_web,2897
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,4,1,نعم,,,,481366111,2025-05-19,,submitted_via_web,2898
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,4,نعم,,,,481366127,2025-05-19,,submitted_via_web,2899
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,نازح داخلي,2025-03-01,,أجار,5,5,1,4,نعم,,,,481366139,2025-05-19,,submitted_via_web,2900
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,4,4,1,1,نعم,,,,481366542,2025-05-19,,submitted_via_web,2901
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,3,3,3,3,نعم,,,,481367826,2025-05-19,,submitted_via_web,2902
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أجار,3,3,3,0,نعم,,,,481368217,2025-05-19,,submitted_via_web,2903
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,4,1,0,نعم,,,,481368607,2025-05-19,,submitted_via_web,2904
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,4,4,4,4,نعم,,,,481369189,2025-05-19,,submitted_via_web,2905
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,3,2,1,لا,طرطوس,بانياس,,481370103,2025-05-19,,submitted_via_web,2906
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,لا,مجتمع مضيف,,,أجار,3,3,3,3,نعم,,,,481371123,2025-05-19,,submitted_via_web,2907
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,3,3,1,1,نعم,,,,481371135,2025-05-19,,submitted_via_web,2908
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,1,0,نعم,,,,481371965,2025-05-19,,submitted_via_web,2909
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,5,4,4,1,نعم,,,,481372608,2025-05-19,,submitted_via_web,2910
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,5,5,نعم,,,,481373090,2025-05-19,,submitted_via_web,2911
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,6,3,3,0,نعم,,,,481373902,2025-05-19,,submitted_via_web,2912
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,5,1,نعم,,,,481373974,2025-05-19,,submitted_via_web,2913
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,6,1,نعم,,,,481374396,2025-05-19,,submitted_via_web,2914
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,5,5,4,1,نعم,,,,481374636,2025-05-19,,submitted_via_web,2915
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,5,1,نعم,,,,481375150,2025-05-19,,submitted_via_web,2916
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,5,5,نعم,,,,481375157,2025-05-19,,submitted_via_web,2917
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,لا,مجتمع مضيف,,,ملك,3,2,2,1,نعم,,,,481375158,2025-05-19,,submitted_via_web,2918
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,ملك,5,3,1,2,نعم,,,,481376298,2025-05-19,,submitted_via_web,2919
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,2,2,2,1,نعم,,,,481376376,2025-05-19,,submitted_via_web,2920
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,4,4,1,1,نعم,,,,481376385,2025-05-19,,submitted_via_web,2921
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,3,0,0,نعم,,,,481376635,2025-05-19,,submitted_via_web,2922
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,4,4,نعم,,,,481376970,2025-05-19,,submitted_via_web,2923
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,حي القوز,نعم,مجتمع مضيف,,,ملك,4,4,2,2,نعم,,,,481377317,2025-05-19,,submitted_via_web,2924
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,بارمايا,لا,مجتمع مضيف,,,ملك,3503949,4,2,2,لا,طرطوس,بانياس,,481377327,2025-05-19,,submitted_via_web,2925
2025-05-18,2025-05-18,2025-05-18,طرطوس,فريق جوال,بانياس,بانياس,حي المروج,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أجار,12,2,2,0,نعم,,,,481377338,2025-05-19,,submitted_via_web,2926
2025-05-19,2025-05-19,2025-05-19,طرطوس,فريق جوال,ريف بانياس,حريصون,حريصون,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أستضافة,6,3,2,1,نعم,,,,481377345,2025-05-19,,submitted_via_web,2927
2025-05-19,2025-05-19,2025-05-19,طرطوس,فريق جوال,ريف بانياس,العصيبة,الزريرية,نعم,مجتمع مضيف,,,ملك,5,3,2,0,نعم,,,,481377354,2025-05-19,,submitted_via_web,2928
2025-05-19,2025-05-19,2025-05-19,طرطوس,فريق جوال,ريف بانياس,بيت السخي,بيت السخي,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أجار,5,5,5,0,نعم,,,,481377366,2025-05-19,,submitted_via_web,2929
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,أستضافة,2,2,2,0,نعم,,,,481377549,2025-05-19,,submitted_via_web,2930
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أخرى,5,4,1,0,نعم,,,,481379832,2025-05-19,,submitted_via_web,2931
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,7,7,7,7,نعم,,,,481379878,2025-05-19,,submitted_via_web,2932
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,أجار,10,2,1,1,نعم,,,,481380426,2025-05-19,,submitted_via_web,2933
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,8,1,0,1,نعم,,,,481380439,2025-05-19,,submitted_via_web,2934
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,13,1,1,1,لا,طرطوس,بانياس,,481380816,2025-05-19,,submitted_via_web,2935
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,3,3,3,3,نعم,,,,481381933,2025-05-19,,submitted_via_web,2936
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,6,5,1,نعم,,,,481382383,2025-05-19,,submitted_via_web,2937
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أجار,4,4,4,1,نعم,,,,481383077,2025-05-19,,submitted_via_web,2938
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-05-01,,أجار,5,5,1,0,نعم,,,,481383123,2025-05-19,,submitted_via_web,2939
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,3,3,3,3,نعم,,,,481383694,2025-05-19,,submitted_via_web,2940
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,أجار,7,7,6,1,نعم,,,,481385989,2025-05-19,,submitted_via_web,2941
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,4,1,0,نعم,,,,481386149,2025-05-19,,submitted_via_web,2942
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,6,6,نعم,,,,481386276,2025-05-19,,submitted_via_web,2943
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,8,4,3,1,لا,طرطوس,بانياس,,481387071,2025-05-19,,submitted_via_web,2944
2025-05-19,2025-05-19,2025-05-19,طرطوس,فريق جوال,بانياس,بانياس,بستان الحمام,لا,نازح داخلي,2025-03-01,,ملك,4,4,3,1,نعم,,,,481387377,2025-05-19,,submitted_via_web,2945
2025-05-18,2025-05-18,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,5,4,1,لا,طرطوس,بانياس,,481387417,2025-05-19,,submitted_via_web,2946
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,5,4,1,لا,طرطوس,بانياس,,481387438,2025-05-19,,submitted_via_web,2947
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,6,3,2,1,لا,طرطوس,بانياس,,481387446,2025-05-19,,submitted_via_web,2948
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,3,1,نعم,,,,481388036,2025-05-19,,submitted_via_web,2949
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,4,4,4,4,نعم,,,,481388601,2025-05-19,,submitted_via_web,2950
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,4,1,3,نعم,,,,481388636,2025-05-19,,submitted_via_web,2951
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,6,6,1,5,نعم,,,,481388641,2025-05-19,,submitted_via_web,2952
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-03-01,,ملك,5,5,5,1,نعم,,,,481389491,2025-05-19,,submitted_via_web,2953
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,0,نعم,,,,481390020,2025-05-19,,submitted_via_web,2954
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,5,5,5,5,نعم,,,,481390044,2025-05-19,,submitted_via_web,2955
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,3,2,1,نعم,,,,481390402,2025-05-19,,submitted_via_web,2956
2025-05-19,2025-05-19,2025-05-19,طرطوس,فريق جوال,بانياس,بانياس,المساكن الشعبية,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,ملك,7,1,1,0,نعم,,,,481391474,2025-05-19,,submitted_via_web,2957
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,2,8,1,1,نعم,,,,481392017,2025-05-19,,submitted_via_web,2958
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,6,6,نعم,,,,481392389,2025-05-19,,submitted_via_web,2959
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,6,5,1,4,نعم,,,,481392796,2025-05-19,,submitted_via_web,2960
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,0,نعم,,,,481393730,2025-05-19,,submitted_via_web,2961
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,4,1,نعم,,,,481394219,2025-05-19,,submitted_via_web,2962
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,1,1,1,0,نعم,,,,481394961,2025-05-19,,submitted_via_web,2963
2025-05-19,2025-05-19,,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,4,4,2,نعم,,,,481395379,2025-05-19,,submitted_via_web,2964
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,4,3,1,لا,طرطوس,بانياس,,481395628,2025-05-19,,submitted_via_web,2965
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,1,0,نعم,,,,481395762,2025-05-19,,submitted_via_web,2966
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,5,5,نعم,,,,481396031,2025-05-19,,submitted_via_web,2967
2025-05-19,2025-05-19,2025-05-19,طرطوس,متطوعي الوصول,,,,نعم,نازح داخلي,2018-05-01,,أجار,2,2,1,1,نعم,,,,481396098,2025-05-19,,submitted_via_web,2968
2025-05-19,2025-05-19,2025-05-19,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,4,3,1,نعم,,,,481396485,2025-05-19,,submitted_via_web,2969
2025-05-19,2025-05-19,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,7,7,6,1,نعم,,,,481396533,2025-05-19,,submitted_via_web,2970
2025-05-19,2025-05-19,2025-05-19,طرطوس,فريق جوال,تالين,تالين,جليتي,نعم,نازح داخلي,2024-12-01,,أستضافة,5,5,5,1,نعم,,,,481397034,2025-05-19,,submitted_via_web,2971
2025-05-19,2025-05-19,2025-05-19,طرطوس,فريق جوال,تالين,تالين,جليتي,نعم,مجتمع مضيف,,,ملك,10,2,2,1,نعم,,,,481397037,2025-05-19,,submitted_via_web,2972
